#Cfactor 0.029882076
Recipient Pop1 Pop2 Pop3 Pop4 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13 Pop5
Pop8_12 877.366929 2659.90179 3378.99309 2122.55188 2556.49147 863.495258 4373.34182 4318.04399 3820.2651 2864.12698 1252.93559 881.329458
Pop8_13 880.557665 2662.68271 3387.53653 2136.48776 2564.9172 864.372917 4371.31503 4299.21028 3836.90565 2861.84635 1250.29235 882.635546
Pop8_14 883.523113 2670.26864 3398.172 2135.54487 2561.53999 864.950919 4382.91147 4303.43677 3832.31085 2860.55162 1256.99847 884.49862
Pop8_15 877.141451 2661.85322 3381.06111 2130.68252 2567.17218 863.790526 4362.27545 4299.58151 3827.71578 2864.57609 1254.99541 886.449445
Pop8_16 876.187981 2665.46471 3389.20559 2130.12018 2562.47373 862.931928 4365.47189 4307.57859 3835.18777 2874.86091 1251.44291 886.128898
Pop8_17 875.004039 2664.29946 3384.48754 2126.02063 2558.95237 858.418373 4379.6376 4317.40492 3832.20426 2863.27946 1257.86382 885.23398
Pop8_18 884.471214 2658.93487 3370.13689 2121.06629 2555.20724 858.128136 4386.99342 4309.62316 3829.74261 2861.85764 1247.24193 880.711089
Pop8_19 881.747941 2663.84656 3393.9622 2130.68197 2566.10504 859.933556 4369.15051 4307.47703 3843.7853 2876.98895 1253.11613 883.757492
Pop8_20 874.13195 2671.57953 3387.16018 2128.69735 2556.83293 858.229222 4374.26982 4311.30831 3835.64158 2868.62426 1249.79682 883.248276
Pop8_21 882.231318 2672.02632 3387.80821 2133.00456 2564.73782 863.777369 4366.09158 4309.3446 3818.26424 2863.14048 1254.30506 886.578223
Pop8_22 882.141481 2662.52863 3384.47402 2130.02052 2561.0408 860.908259 4359.98755 4306.99438 3827.55117 2873.50446 1251.14637 884.775929
Pop8_23 882.403243 2669.30487 3395.68422 2123.17512 2555.44005 863.637504 4363.56586 4315.40426 3815.22001 2860.45418 1250.48521 881.857857
Pop8_24 877.580343 2658.51662 3376.07745 2124.22975 2555.754 858.307411 4366.82201 4317.23976 3835.15748 2877.59294 1247.66746 879.69764
Pop8_25 879.937723 2678.9969 3395.1346 2129.00101 2555.97548 863.638135 4382.17605 4310.07354 3825.00925 2862.45871 1253.79918 885.692987
Pop8_26 883.373585 2659.77025 3380.2823 2129.17963 2554.0749 860.253914 4369.41411 4330.48568 3829.2547 2864.72599 1251.82889 882.226661
Pop8_27 880.196195 2666.92911 3396.31772 2129.01016 2560.01999 860.885168 4363.33355 4297.38966 3836.36092 2877.26207 1251.69101 883.362902
Pop8_28 883.515101 2673.46864 3393.5929 2125.69238 2564.49201 862.019584 4378.1367 4310.16248 3822.23918 2867.95242 1248.05134 882.872491
Pop8_29 879.423591 2672.86458 3389.10684 2135.07743 2567.43515 864.58347 4362.79185 4308.91149 3832.08888 2864.80903 1255.29708 884.982421
Pop8_30 880.620575 2676.35208 3392.00902 2124.66563 2556.15699 862.939174 4361.01473 4299.60942 3825.16947 2858.14868 1255.18838 882.30374
Pop8_31 884.850747 2665.22906 3388.84168 2136.84714 2562.11888 862.536001 4365.05687 4298.32059 3838.10007 2875.64637 1248.01028 882.223438
Pop8_32 878.086189 2667.40176 3395.72787 2131.97826 2557.56062 859.475634 4370.0914 4314.84952 3819.15839 2865.78129 1255.21558 885.052261
Pop8_33 882.777234 2664.8092 3391.15092 2128.98675 2559.69298 862.616996 4367.36419 4302.81131 3837.96918 2859.91281 1255.83956 884.89891
Pop8_34 879.834535 2671.67845 3393.92388 2126.54973 2556.69278 858.036272 4363.20857 4310.97643 3840.62112 2871.61816 1247.16648 880.073604
Pop8_35 885.964742 2670.135 3396.55368 2138.39902 2565.72402 863.334834 4363.21012 4307.93262 3820.88755 2862.27274 1255.67288 884.598185
Pop8_36 874.622173 2661.27489 3384.27019 2122.84518 2562.15613 858.689339 4384.3211 4321.70565 3828.31953 2865.31967 1254.57532 885.055575
Pop8_37 881.604649 2659.79773 3375.87795 2131.62888 2565.12327 865.083714 4380.20737 4326.93612 3817.33545 2861.0131 1256.79941 886.805071
Pop8_38 883.306773 2666.41423 3382.64554 2128.66572 2560.40916 865.305507 4362.47663 4314.69327 3827.53091 2863.36345 1252.39802 884.582031
Pop8_39 885.797259 2673.17569 3392.44713 2133.05499 2572.80294 864.99665 4370.26458 4309.2178 3811.31555 2857.70424 1253.72085 885.006255
Pop8_40 878.294394 2671.55047 3395.25921 2128.80818 2561.08908 861.736581 4395.40094 4327.58461 3807.83585 2851.97054 1254.93857 885.626554
Pop8_41 880.986453 2664.89546 3382.26404 2122.58831 2554.90984 863.342107 4369.27969 4310.85757 3830.2591 2863.48534 1251.562 883.314803
Pop8_42 882.102958 2672.51069 3396.19202 2128.62513 2560.82547 864.16073 4352.09013 4302.19248 3826.23091 2866.01644 1250.5284 884.686852
Pop8_43 882.39523 2667.47218 3396.02365 2132.87862 2564.8433 862.669465 4364.22337 4308.29218 3828.57653 2872.97826 1250.77539 882.812257
Pop8_44 880.297032 2657.25303 3371.47716 2125.65361 2558.30043 861.267046 4371.34634 4322.07649 3827.42461 2869.26183 1251.31095 884.018053
Pop8_45 877.377724 2665.54403 3383.98104 2122.91754 2552.7506 863.568507 4371.38739 4312.52848 3845.68165 2872.34287 1255.98044 883.717559
Pop8_46 876.283445 2661.20551 3380.57472 2127.69316 2565.30534 859.483205 4375.91396 4330.20339 3816.75323 2847.909 1249.56675 880.993323
Pop8_47 879.468332 2665.26232 3394.53647 2124.31243 2568.47565 864.72022 4367.67612 4316.62895 3825.48191 2860.23666 1256.56812 887.611841
Pop8_48 885.843787 2664.92303 3390.79733 2128.33514 2547.01681 858.01741 4361.6894 4305.95643 3840.31614 2875.69046 1242.51691 880.767605
Pop8_49 875.118107 2663.22094 3379.65412 2123.8017 2553.85566 861.375046 4376.90463 4310.79816 3818.74143 2864.83209 1247.3408 880.18173
Pop8_50 881.585497 2670.93568 3387.70206 2134.55789 2560.13679 861.561522 4360.92711 4306.92654 3834.8911 2869.05511 1248.32852 885.21027
Pop8_51 883.224503 2663.60107 3388.95595 2137.85804 2568.38706 866.4404 4351.74065 4289.77229 3843.67612 2877.6429 1249.83757 885.550681
Pop8_52 876.036784 2664.16471 3385.93495 2132.48892 2557.61343 865.572684 4361.20751 4308.8277 3832.6498 2864.75575 1250.62034 883.930052
Pop8_53 881.280175 2666.90327 3389.665 2128.64083 2561.35546 860.124655 4372.24608 4304.33374 3837.19042 2866.45099 1252.47186 886.408985
Pop8_54 882.400793 2674.69907 3404.5273 2129.96389 2557.2533 861.558098 4377.13444 4317.7002 3820.04108 2852.91323 1252.1764 884.110598
Pop8_55 878.880595 2665.08198 3389.38125 2128.01831 2560.54349 861.857303 4367.63857 4309.60035 3841.92024 2870.3399 1252.02757 887.051958
Pop8_56 881.590009 2659.98974 3380.92913 2125.2287 2560.19758 863.708832 4369.04013 4303.4843 3835.86625 2872.45738 1252.00371 884.3427
Pop8_57 876.637792 2653.86134 3381.04333 2126.8451 2562.49315 862.405449 4367.56474 4316.40667 3831.4973 2865.91984 1254.32216 884.281598
Pop8_58 882.824381 2669.99118 3387.90331 2132.35232 2564.3518 860.382985 4392.44812 4312.54242 3822.13197 2862.02053 1250.96852 883.627057
Pop8_59 882.973656 2674.36948 3387.25769 2120.45673 2554.55178 859.921114 4369.78907 4313.26038 3840.66617 2874.06639 1250.62951 885.80831
Pop8_60 881.856416 2658.09845 3380.94539 2121.5589 2563.30455 861.811746 4385.30564 4322.08973 3826.69043 2860.65716 1249.21282 884.317456
Pop8_61 875.336333 2678.52466 3397.53303 2125.42269 2554.10439 858.897773 4358.60935 4293.08599 3843.43956 2872.05949 1245.48689 879.557845
Pop8_62 879.372394 2665.1286 3391.06214 2127.65466 2558.91113 858.854363 4378.61614 4324.81418 3816.16016 2859.25164 1254.57085 879.256054
Pop8_63 883.449865 2665.85601 3386.5853 2132.81592 2560.53108 864.552184 4376.41366 4296.4886 3830.41734 2872.98659 1251.56794 883.322254
Pop8_64 880.681881 2666.64563 3385.96757 2135.64332 2560.12874 863.109437 4377.8864 4304.5433 3824.64689 2861.11516 1250.88809 886.440814
Pop8_65 880.57854 2666.15829 3386.42539 2128.54664 2562.49244 860.940573 4365.73176 4314.84215 3823.36795 2859.41097 1249.06484 884.911003
Pop8_66 883.764174 2664.32907 3385.87121 2125.50237 2558.18468 863.630477 4373.69851 4322.44622 3822.77435 2867.97609 1251.73987 882.116215
Pop8_67 881.736267 2667.59161 3387.88852 2126.67791 2563.04481 863.272753 4377.26578 4312.31357 3832.26491 2867.32799 1253.29387 886.39801
Pop8_68 882.882735 2664.53182 3390.95827 2135.88868 2561.32004 867.281548 4364.64916 4306.62455 3826.78859 2864.93376 1254.46802 887.483685
Pop8_69 879.032404 2658.03167 3379.27229 2128.89433 2554.25402 857.418885 4378.41848 4323.18884 3832.29877 2864.88491 1249.01956 880.713829
Pop8_70 880.593963 2656.73977 3375.16038 2124.61394 2553.63667 857.097715 4379.18576 4304.02297 3849.20744 2881.84587 1245.31056 880.090854
Pop8_71 875.770776 2669.34897 3388.51558 2131.53555 2562.68532 858.874499 4379.34209 4302.90915 3835.50007 2868.73207 1252.08971 884.718241
Pop8_72 878.093008 2657.58707 3383.03897 2126.11284 2556.06446 857.219733 4368.29895 4313.04725 3826.9976 2868.77079 1253.72867 885.059567
Pop8_73 878.211729 2666.65387 3386.158 2124.91284 2559.98909 860.013949 4354.0024 4300.33331 3830.68438 2865.98077 1248.2702 882.744891
Pop8_74 887.406682 2663.21925 3381.71286 2123.22965 2555.86688 859.594338 4361.81624 4308.02595 3852.42584 2875.55409 1251.17671 882.211359
Pop8_75 881.917499 2676.79128 3400.03086 2133.56102 2556.36177 862.281948 4346.52018 4299.97946 3833.57375 2864.65924 1246.86702 881.561783
Pop8_76 882.407126 2662.97265 3372.53222 2118.4761 2552.91331 860.530914 4382.11142 4312.11171 3828.4263 2862.92673 1250.7991 882.616638
Pop8_77 885.095086 2665.50308 3385.68562 2127.97938 2557.80729 861.291783 4370.25246 4317.32565 3824.63372 2856.3644 1246.40021 882.782877
Pop8_78 875.391853 2667.64159 3392.04283 2127.94931 2562.51489 862.551431 4368.08325 4310.25272 3824.72487 2858.41696 1255.35259 888.274345
Pop8_79 878.768016 2664.12168 3376.59991 2121.65534 2566.09118 864.052778 4354.14215 4300.13844 3847.35924 2873.29467 1249.49459 883.900379
Pop8_80 876.407178 2663.46306 3374.99858 2130.26195 2565.80721 861.348656 4374.57808 4314.47329 3829.07535 2870.62066 1256.35343 885.05402
Pop8_81 879.648658 2663.52027 3377.90447 2130.76488 2560.45651 860.062267 4377.28415 4326.13824 3829.14172 2869.61621 1248.04661 884.262493
Pop8_82 874.62965 2669.80698 3385.42111 2133.66347 2560.49719 861.276358 4370.64643 4317.23914 3816.34739 2864.94886 1252.16269 882.380364
Pop8_83 875.838098 2661.59335 3388.00738 2126.78456 2558.62363 861.936236 4349.07091 4293.12721 3844.0777 2869.48095 1248.8974 884.019712
Pop8_84 880.225704 2661.53312 3381.70655 2122.40689 2557.80813 860.04925 4374.24518 4327.93221 3835.7778 2872.22158 1248.61974 879.283225
Pop8_85 884.596983 2678.49385 3402.55405 2133.28799 2561.68175 865.205276 4361.06738 4301.59754 3818.05931 2852.41357 1251.36826 884.683284
Pop8_86 882.088223 2658.87234 3384.56977 2132.42321 2572.34284 863.134842 4359.58586 4301.54402 3849.9431 2877.28571 1254.01673 883.230525
Pop8_87 884.87617 2661.32727 3384.4134 2131.41344 2556.6189 861.004323 4375.75973 4323.21667 3828.42018 2863.35124 1244.68278 880.095311
Pop8_88 879.972999 2661.52092 3375.12004 2118.45642 2552.42386 857.397831 4373.8686 4329.0038 3845.82273 2879.71493 1250.58816 882.332154
Pop8_89 883.915501 2660.15976 3376.79974 2127.61091 2552.7059 858.230456 4373.17673 4313.51454 3839.06936 2871.22428 1250.89753 883.146946
Pop8_90 884.838925 2668.59424 3397.83509 2128.36789 2563.87821 864.253262 4372.75073 4319.19902 3817.83366 2861.68562 1250.12457 885.388449
Pop8_91 883.903045 2681.01564 3393.04229 2129.64093 2564.43061 864.037244 4365.14912 4304.40089 3834.57692 2866.14891 1252.65319 885.567764
Pop8_92 882.353323 2660.35642 3375.05053 2129.0203 2560.70524 858.649262 4390.80583 4325.81989 3834.41079 2870.14516 1252.46675 884.577925
Pop8_93 884.347801 2671.06502 3396.04553 2127.49494 2562.67516 861.996207 4374.29145 4322.44096 3827.3291 2865.71849 1251.44327 884.666523
Pop8_94 878.658871 2672.62215 3394.84247 2128.18444 2563.05887 860.778709 4364.28338 4307.94067 3827.72194 2865.54026 1258.47515 885.425633
Pop8_95 877.676673 2670.39356 3390.68359 2130.92407 2558.38046 858.630529 4367.05457 4309.07248 3836.23586 2864.16399 1252.55323 881.678364
Pop8_96 879.317151 2663.36908 3382.04711 2121.66471 2554.30175 861.416246 4380.10701 4318.10141 3837.43389 2867.75537 1247.55559 882.649874
Pop8_97 882.901726 2663.78565 3388.88934 2129.72994 2552.59841 864.229028 4367.93392 4307.39777 3823.24455 2865.34713 1250.96197 879.957338
Pop8_98 883.198448 2667.24804 3388.86323 2125.12071 2556.04491 862.216689 4381.79505 4321.59912 3813.42783 2854.9277 1254.17478 884.099545
Pop8_99 881.695927 2682.47699 3393.98615 2143.66367 2569.02833 868.225733 4364.0131 4296.36648 3831.99407 2867.79874 1251.11439 884.352446
Pop8_100 880.56092 2669.25097 3393.59827 2131.04185 2563.14037 861.672495 4361.75312 4311.54323 3835.19145 2874.22817 1248.72989 883.424588
Pop9_1 880.68638 2675.6957 3390.23405 2142.53457 2564.55774 862.050154 4302.27006 4366.95081 3821.12 2858.44574 1255.89949 888.480849
Pop9_2 883.027088 2676.45731 3388.81496 2125.4312 2562.55889 862.897551 4306.85093 4370.85733 3834.03983 2870.97942 1250.89355 883.914169
Pop9_3 889.413333 2668.52152 3389.66424 2132.08126 2569.55364 865.932988 4315.32571 4365.66695 3818.24654 2857.53967 1250.99071 887.136757
Pop9_4 879.982329 2670.06712 3392.98401 2137.85226 2556.1852 860.806484 4306.27567 4367.86752 3835.11474 2869.44763 1249.93207 881.049667
Pop9_5 882.604274 2668.76816 3387.88054 2135.08177 2559.28469 863.212724 4307.12971 4352.44437 3843.3422 2865.86956 1247.88344 881.708309
Pop9_6 883.372606 2660.3539 3386.02214 2130.07753 2561.28457 857.300345 4318.91364 4379.14236 3830.50558 2865.7926 1249.1409 883.419568
Pop9_7 878.164781 2665.35588 3385.62856 2127.83704 2554.48476 861.310251 4319.04891 4374.32762 3827.25625 2868.45506 1248.59475 882.264477
Pop9_8 884.57044 2673.04936 3394.90919 2127.42285 2562.89359 862.686541 4315.63383 4376.52354 3836.58848 2864.30303 1250.23681 886.029897
Pop9_9 877.104574 2675.64344 3392.06344 2123.50069 2563.61675 864.84757 4309.5373 4381.33012 3810.33624 2848.53276 1250.37279 884.763905
Pop9_10 881.855317 2677.79027 3391.01645 2135.19252 2560.9303 861.707261 4300.63334 4368.17201 3813.79515 2868.04708 1258.75642 884.327636
Pop9_11 877.116349 2663.83599 3383.45464 2131.68812 2560.05665 860.838973 4315.46293 4370.8255 3826.58714 2866.30454 1250.8587 884.348709
Pop9_12 881.211137 2662.27218 3386.29425 2130.59432 2568.72645 861.805282 4314.59007 4372.54465 3819.1366 2861.32262 1254.78207 883.958557
Pop9_13 879.554338 2675.71703 3386.92796 2136.30233 2566.43311 863.07478 4300.28742 4359.2132 3823.65829 2854.27608 1256.26909 884.753564
Pop9_14 881.338755 2666.9166 3387.41492 2126.94792 2565.87734 864.895959 4314.56998 4367.70172 3824.06134 2861.58405 1254.48188 883.340446
Pop9_15 880.76159 2660.75931 3384.34032 2129.38728 2556.73108 858.83161 4314.95667 4357.4234 3829.33654 2870.79686 1254.31061 886.458726
Pop9_16 878.766772 2661.80956 3381.37223 2123.80205 2547.94963 859.981418 4324.90999 4382.71692 3821.73651 2871.33781 1252.47908 880.666503
Pop9_17 879.043342 2661.5739 3378.51264 2122.05005 2561.1969 862.833373 4317.59745 4378.24575 3832.97288 2870.48239 1252.68228 883.63049
Pop9_18 880.413612 2670.06441 3384.95559 2127.53975 2554.30489 861.291775 4308.49812 4377.22888 3843.39321 2873.60761 1247.19662 883.042017
Pop9_19 878.968649 2674.46316 3393.94112 2131.8152 2567.23153 862.499041 4305.07633 4361.62015 3829.27076 2860.66307 1251.51918 884.766186
Pop9_20 878.178772 2675.07377 3387.96477 2128.3635 2567.90151 865.29865 4309.01425 4371.03356 3831.0753 2866.46069 1249.19938 884.299778
Pop9_21 878.914886 2660.09367 3380.10305 2129.61416 2562.6131 860.451941 4306.29209 4376.22118 3843.22799 2876.35577 1249.90368 879.079482
Pop9_22 879.391017 2654.28732 3373.81485 2133.86065 2559.901 857.574571 4309.06421 4381.47045 3827.84745 2865.16982 1257.46614 883.3393
Pop9_23 880.833621 2662.39986 3391.73438 2119.51575 2552.66418 857.815784 4306.34877 4362.48341 3837.60458 2874.38594 1252.62876 880.960817
Pop9_24 876.314285 2665.11145 3377.36221 2126.42228 2559.13979 860.325086 4316.55873 4376.97278 3839.44547 2868.19177 1249.36109 883.504685
Pop9_25 886.485559 2669.98285 3389.55723 2129.77137 2562.83145 862.284354 4319.61261 4371.39065 3809.69086 2856.03617 1260.3406 886.109561
Pop9_26 880.250026 2677.10804 3390.17832 2138.94024 2555.62319 862.696325 4319.35838 4382.35634 3828.84005 2858.33785 1251.76827 883.857749
Pop9_27 872.817919 2658.94758 3381.79957 2121.17926 2552.06959 861.820515 4313.44328 4385.51565 3832.89883 2864.74364 1251.09095 884.422123
Pop9_28 877.617068 2666.34867 3386.99174 2127.45526 2559.63305 864.805155 4310.84747 4376.96245 3832.63686 2875.16978 1252.98993 884.22602
Pop9_29 878.109509 2669.74749 3387.18265 2122.41705 2557.91878 859.305156 4313.21134 4376.01634 3826.95201 2870.51959 1249.60609 883.213609
Pop9_30 875.839948 2666.40548 3385.62799 2117.47834 2547.96974 859.19947 4321.05527 4378.21537 3833.02624 2859.51918 1251.2282 883.028742
Pop9_31 888.497793 2666.33028 3390.31084 2130.68528 2560.86305 861.989539 4320.14847 4367.52179 3819.81669 2864.00009 1251.11188 881.32019
Pop9_32 883.678845 2658.5558 3372.08179 2125.54788 2568.70694 862.114155 4306.26833 4365.63971 3837.17446 2868.23484 1251.00346 885.642122
Pop9_33 881.814192 2678.36685 3398.7468 2127.81346 2569.13013 861.221069 4291.96955 4344.13125 3833.49953 2875.20561 1255.60931 883.539177
Pop9_34 873.90704 2662.35734 3377.73279 2121.18523 2555.60076 858.39563 4321.98218 4388.84392 3831.07839 2872.89517 1249.36436 880.264143
Pop9_35 878.363533 2671.90312 3387.28302 2137.63287 2568.42205 862.456679 4298.08571 4360.90572 3817.90337 2863.42783 1250.32148 883.22315
Pop9_36 881.089388 2660.36321 3374.98947 2122.53592 2554.65685 861.081744 4322.88262 4374.26164 3831.10034 2868.18073 1245.0865 878.083749
Pop9_37 885.773107 2676.51921 3396.10001 2130.7623 2563.3845 862.405397 4312.71134 4379.8554 3824.30099 2871.46198 1248.04698 883.248979
Pop9_38 878.913743 2664.22954 3383.67636 2130.2763 2566.32291 862.342768 4317.04237 4370.91671 3841.78592 2877.89425 1253.41146 883.465889
Pop9_39 878.963775 2666.83048 3376.95596 2134.58885 2556.22556 860.206708 4316.27347 4392.53813 3835.02893 2873.24594 1247.79716 881.951863
Pop9_40 868.884677 2658.54219 3376.85486 2125.69847 2555.56878 860.068494 4314.44814 4388.29898 3822.39045 2866.50624 1252.53219 880.768071
Pop9_41 886.570103 2671.842 3389.23297 2134.36409 2558.76378 861.334201 4314.39722 4373.05025 3834.75655 2863.53583 1248.66673 882.242093
Pop9_42 881.559797 2671.4952 3394.24735 2130.1186 2554.59298 859.404464 4311.19382 4377.77319 3831.18298 2874.90059 1245.00273 880.550802
Pop9_43 878.019441 2667.36205 3389.62266 2129.88156 2555.39577 860.85778 4324.93088 4385.70829 3829.43724 2872.17814 1255.25037 885.315823
Pop9_44 882.407438 2669.22505 3392.9057 2131.95332 2566.48804 865.921829 4303.88823 4371.92426 3811.97036 2849.07727 1259.29591 886.600376
Pop9_45 881.690788 2666.08806 3377.82017 2127.45654 2558.96884 864.46274 4308.7023 4369.72453 3847.88631 2873.3817 1254.9067 881.666612
Pop9_46 878.906406 2669.93557 3394.8179 2125.78811 2564.10796 864.456178 4309.05156 4371.45999 3829.0919 2863.33046 1254.32018 884.648493
Pop9_47 877.03022 2668.31607 3381.53529 2128.62737 2554.689 859.78786 4318.48309 4374.84534 3819.61249 2863.87958 1250.13812 883.139594
Pop9_48 886.809342 2663.75169 3384.94908 2126.43338 2558.82215 863.104872 4309.47163 4369.42524 3836.04738 2872.83396 1249.58542 882.72212
Pop9_49 882.084224 2662.06756 3385.93325 2128.07516 2565.23486 861.101825 4299.78264 4370.17244 3839.99498 2876.62235 1247.71368 882.902436
Pop9_50 876.413681 2657.17746 3372.72283 2126.69813 2551.83821 862.000179 4310.40944 4370.82211 3843.21992 2876.43986 1251.94851 884.218183
Pop9_51 884.173718 2672.99949 3396.45176 2138.23893 2561.95517 864.163208 4300.41143 4355.38118 3817.08916 2855.56037 1253.62354 885.161245
Pop9_52 886.273175 2663.88306 3391.92308 2132.639 2563.40046 862.2152 4310.27215 4374.79448 3807.42431 2854.95755 1253.70677 884.483206
Pop9_53 879.480699 2664.54268 3388.85158 2123.34261 2561.49533 858.153373 4300.9726 4364.51329 3848.78743 2883.58487 1253.31257 884.142084
Pop9_54 876.931275 2658.0266 3377.81108 2123.22661 2555.08451 856.99846 4308.17455 4369.4388 3832.33176 2865.39232 1251.61417 882.58136
Pop9_55 882.484949 2666.20014 3398.3504 2131.92488 2560.44522 863.24883 4310.0341 4365.77534 3826.52394 2862.85422 1252.44004 882.175947
Pop9_56 881.405316 2665.52271 3385.47041 2122.83505 2557.15938 859.119218 4314.63816 4375.15592 3845.17873 2881.6577 1247.7774 883.948111
Pop9_57 880.803106 2670.62022 3388.96628 2136.06569 2562.54043 859.730374 4286.40048 4360.73674 3817.70266 2864.43055 1256.9305 884.076012
Pop9_58 874.26486 2659.56648 3375.40859 2128.33893 2562.0311 858.592561 4327.1885 4391.27208 3817.5368 2859.63161 1255.17884 883.089933
Pop9_59 872.863097 2656.96884 3376.91369 2119.88928 2554.17201 859.593865 4324.66993 4377.41323 3820.32919 2866.02872 1256.16466 881.651251
Pop9_60 882.920343 2664.85116 3388.55633 2128.19767 2554.53329 863.683499 4329.70647 4394.6706 3818.22296 2865.55746 1247.909 883.519718
Pop9_61 884.052955 2671.32708 3404.08128 2136.50961 2564.21444 865.141948 4302.47694 4352.63418 3832.40827 2868.50744 1251.98276 883.660662
Pop9_62 872.770463 2659.69943 3385.8215 2126.01004 2561.43522 861.096518 4310.87803 4385.8193 3841.1775 2879.93717 1252.3845 881.082898
Pop9_63 878.224736 2672.23695 3398.5077 2131.82409 2567.18042 864.806583 4309.63923 4370.02918 3822.47126 2860.82058 1254.60377 884.54418
Pop9_64 884.267712 2675.27043 3398.85643 2134.65156 2560.47938 862.527887 4308.87805 4363.81231 3827.56021 2866.2896 1255.16726 883.463748
Pop9_65 880.701743 2666.03021 3384.94723 2130.86132 2555.80731 861.363998 4301.41209 4376.45971 3826.60418 2860.01076 1255.38692 882.682238
Pop9_66 877.63969 2673.08849 3389.76371 2133.99331 2561.45212 865.402637 4293.35742 4364.23592 3836.86245 2865.254 1251.7332 883.430574
Pop9_67 881.334364 2670.97422 3391.43199 2137.89993 2559.27287 862.341959 4309.14811 4373.56195 3810.39577 2860.56703 1251.68425 883.925228
Pop9_68 877.815298 2652.94069 3374.92657 2124.00009 2555.10616 857.80071 4327.33588 4393.87301 3839.90701 2870.36617 1247.42747 879.423763
Pop9_69 879.844649 2659.24635 3380.90862 2132.90574 2561.1121 861.45264 4315.04734 4380.23173 3815.39326 2860.64784 1255.68 887.118597
Pop9_70 880.623688 2670.51514 3392.96566 2133.42981 2569.71504 864.85953 4315.85408 4369.87463 3824.18449 2863.99979 1252.5064 883.847234
Pop9_71 881.584532 2671.60219 3389.66097 2129.43935 2562.31273 859.892388 4310.20192 4371.936 3823.86552 2866.4602 1249.99859 881.275163
Pop9_72 882.418036 2660.39348 3383.19573 2127.24636 2561.39641 859.914961 4306.93673 4365.04032 3834.70937 2864.00747 1249.40353 881.768142
Pop9_73 885.332734 2668.08935 3391.42213 2131.70831 2563.34608 862.707975 4303.62236 4356.31132 3816.70344 2856.129 1255.26257 884.708185
Pop9_74 881.357334 2664.48624 3387.93329 2130.90478 2557.62443 861.116641 4313.04385 4374.1341 3832.53372 2869.47588 1249.41602 880.868274
Pop9_75 880.466484 2668.54506 3393.23816 2137.43543 2566.61618 860.3313 4306.75967 4368.43115 3834.41318 2863.7807 1252.4575 885.337716
Pop9_76 884.022118 2667.97518 3388.23506 2128.42976 2565.58676 865.349563 4305.76282 4351.91527 3820.5607 2862.47338 1254.68797 888.57445
Pop9_77 884.458095 2668.96361 3383.18863 2126.61905 2563.94769 861.063363 4306.39824 4374.5187 3835.1416 2861.91232 1258.69605 888.143734
Pop9_78 883.57921 2665.06139 3374.7346 2135.58735 2564.61799 860.573027 4312.91494 4370.48657 3843.34163 2872.95349 1253.0199 885.419423
Pop9_79 879.010993 2665.63773 3382.47507 2128.12263 2564.21575 861.20019 4305.11106 4364.87723 3848.55373 2883.05634 1256.73932 883.088172
Pop9_80 881.871906 2669.04564 3387.91997 2119.59412 2565.08775 861.838347 4319.56699 4378.47455 3812.47923 2856.61963 1251.07234 885.354002
Pop9_81 881.809127 2671.37896 3387.64526 2126.21693 2560.93498 860.438483 4311.63308 4381.58912 3830.20337 2870.35005 1257.08912 887.480538
Pop9_82 880.980063 2668.23599 3396.61538 2130.76208 2557.65606 860.735639 4308.16699 4371.75163 3835.09503 2862.99214 1253.92079 883.418454
Pop9_83 881.516727 2674.12281 3405.22683 2139.00649 2570.70672 864.530392 4290.78706 4356.91883 3839.23816 2869.03112 1247.63779 888.09225
Pop9_84 882.430748 2656.17562 3374.30341 2129.57413 2565.58504 865.573638 4321.83107 4369.3915 3828.28087 2876.09581 1248.20679 885.355142
Pop9_85 885.621099 2660.13977 3386.62347 2138.36174 2563.88857 861.449803 4317.95805 4365.60821 3804.43156 2849.73148 1251.37016 883.469707
Pop9_86 880.635844 2669.40672 3383.63896 2125.48577 2558.06655 859.850241 4309.144 4358.35923 3843.98698 2874.76817 1253.26995 883.68479
Pop9_87 878.795016 2661.05824 3388.88222 2128.82138 2559.15757 861.690446 4311.9562 4386.68226 3833.02634 2867.93738 1243.97102 878.80809
Pop9_88 877.5345 2665.38811 3378.49679 2131.2788 2560.32978 860.715255 4324.51683 4379.01429 3828.18702 2865.74819 1258.06777 886.197288
Pop9_89 884.35787 2654.09518 3376.51706 2129.36895 2564.20935 861.896353 4310.36664 4379.99567 3820.05448 2858.0238 1250.41214 882.476907
Pop9_90 878.609768 2662.01631 3387.86245 2129.23586 2548.71101 858.499398 4315.928 4373.51486 3844.88283 2871.28802 1248.75364 881.179404
Pop9_91 885.071719 2672.62942 3382.17153 2131.03406 2566.09853 866.288038 4317.31972 4370.35135 3827.09723 2861.85089 1256.62396 886.897709
Pop9_92 880.660052 2658.67834 3375.62049 2122.76844 2563.83865 859.420482 4326.57777 4381.96147 3815.90506 2855.56064 1255.62496 881.487046
Pop9_93 881.32904 2668.98443 3392.08463 2126.82543 2546.31555 859.770736 4307.70146 4361.13425 3837.23788 2868.48238 1249.83518 880.79027
Pop9_94 883.077689 2672.3795 3391.39658 2132.69243 2558.37063 858.809124 4316.1752 4368.576 3819.53022 2862.68146 1251.53945 882.125028
