#Cfactor 0.029518831
Recipient Pop1 Pop2 Pop3 Pop4 Pop5 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13
Pop3_84 932.890741 3149.64572 4140.64408 2354.41454 940.828673 3856.48681 956.915712 3539.51768 3536.73559 3500.45511 2613.71868 542.729497
Pop3_85 934.991092 3150.29655 4122.80318 2374.43939 947.227718 3876.77697 968.251315 3535.52222 3540.26604 3486.98448 2607.43839 547.914157
Pop3_86 932.915859 3152.43041 4145.46176 2378.92117 943.70101 3874.09566 963.130463 3523.88088 3525.97506 3497.82182 2608.07807 547.716041
Pop3_87 932.732041 3151.66829 4133.81691 2365.20412 938.927052 3852.94285 960.115272 3531.12889 3531.97878 3507.63054 2617.62206 543.799743
Pop3_88 926.704967 3156.20802 4131.44337 2362.28462 937.917554 3860.04976 961.580338 3535.52463 3530.93388 3492.53865 2619.91159 542.695455
Pop3_89 933.11881 3147.29614 4128.86174 2364.86503 940.690133 3869.25752 961.69342 3529.17468 3537.13422 3505.25712 2624.36754 546.248132
Pop3_90 933.859564 3148.52292 4133.76501 2374.46557 940.69158 3870.8617 962.603033 3528.49756 3530.79258 3503.02809 2609.97337 544.960271
Pop3_91 930.617337 3146.80528 4133.03686 2367.23671 941.841375 3878.66309 965.245251 3524.49208 3522.5542 3499.20668 2612.35122 547.824224
Pop3_92 932.155176 3143.47398 4124.74387 2367.36736 944.64267 3876.39854 965.294788 3539.63789 3536.64218 3502.7317 2612.64513 545.90092
Pop3_93 931.530987 3139.4202 4147.25724 2370.49865 938.819025 3856.59674 961.333668 3544.24323 3541.78851 3509.41577 2617.93865 541.14743
Pop3_94 936.25643 3140.70497 4112.4001 2353.61608 941.259791 3860.56009 958.955544 3551.16209 3549.2417 3528.68741 2632.12675 541.559145
Pop3_95 933.929202 3129.93717 4111.10077 2356.67748 939.525405 3858.92159 964.748702 3548.21778 3542.16107 3515.3481 2619.83351 542.904951
Pop4_1 943.981384 2970.38402 3762.48091 2700.00149 960.854718 3966.48053 992.077829 3540.46126 3552.25606 3510.22505 2625.25771 557.168738
Pop4_2 944.094842 2981.89992 3787.59968 2720.10277 960.183061 3946.44028 988.715787 3548.57241 3551.37849 3515.78821 2630.3863 556.100491
Pop4_3 952.612974 2973.31563 3773.20226 2731.78252 967.45183 3946.58377 987.543682 3555.10313 3556.91901 3522.24548 2634.28359 557.26854
Pop4_4 943.516945 2974.51608 3775.22588 2718.06496 962.462571 3951.17964 985.90848 3544.92339 3547.78768 3511.4307 2629.63647 557.828859
Pop4_5 946.393127 2970.90479 3776.26213 2723.80521 968.90169 3966.33114 990.11236 3547.23555 3554.65677 3514.2876 2625.45372 559.989157
Pop4_6 943.248333 2989.17039 3788.48993 2724.92848 964.52156 3956.58683 988.858331 3533.40835 3535.45541 3516.94515 2629.10075 556.257744
Pop4_7 950.499478 2977.0557 3783.7674 2708.87127 965.618794 3949.25363 991.624479 3546.25954 3545.54859 3533.63763 2645.54356 554.965857
Pop4_8 955.39661 2977.09654 3772.79766 2719.98528 960.13934 3941.94732 987.786751 3544.70349 3551.01646 3538.50573 2642.21856 552.527019
Pop4_9 945.444499 2973.22837 3777.52207 2709.93395 965.333491 3954.20317 991.099843 3543.65422 3549.79591 3513.11115 2630.75678 555.829819
Pop4_10 945.702415 2962.98927 3768.14177 2715.14582 959.510431 3935.00362 984.597642 3561.27195 3561.24368 3528.6935 2631.53062 555.049282
Pop4_11 946.67956 2984.43899 3792.64414 2737.07478 961.064047 3955.94597 988.149902 3539.92914 3539.76234 3511.49248 2628.13972 559.96396
Pop4_12 943.430159 2978.77809 3778.58663 2728.79485 965.604644 3966.47638 989.287383 3546.94126 3550.67576 3512.54326 2620.86098 559.78442
Pop4_13 945.558801 2974.30539 3784.05053 2711.29069 965.892712 3958.44899 989.74909 3552.1842 3552.52765 3508.43887 2626.95109 561.559815
Pop4_14 943.135629 2984.46042 3798.39106 2712.40299 965.833585 3941.04133 989.036149 3554.70664 3560.75747 3513.63983 2626.00305 555.901613
Pop4_15 948.235683 2983.5693 3788.33014 2717.47477 962.556807 3965.21468 987.799204 3537.95792 3540.48584 3512.38702 2628.46921 560.225674
Pop4_16 946.726936 2974.50265 3770.77772 2722.56311 963.719456 3948.89316 985.604993 3553.7195 3552.72444 3506.09474 2622.59376 558.397048
Pop4_17 947.939411 2966.77849 3766.80611 2718.89462 960.652536 3951.95506 983.669534 3541.84115 3545.30207 3530.42895 2639.44824 555.954819
Pop4_18 944.460602 2981.42021 3785.51287 2744.99105 966.697424 3947.57324 991.973759 3548.99062 3547.44886 3494.27247 2616.42086 561.491981
Pop4_19 948.914141 2993.48041 3793.10722 2715.70897 960.496225 3947.35385 992.234706 3543.00435 3547.10698 3515.62261 2624.51119 557.402671
Pop4_20 945.872335 2976.36764 3777.61839 2718.96942 968.793864 3962.05495 987.647278 3555.60381 3555.95912 3510.99859 2623.98161 561.577409
Pop4_21 939.577008 2972.10972 3768.82603 2726.53925 961.360911 3949.19992 988.599227 3554.37639 3553.47533 3513.05854 2621.13274 556.725231
Pop4_22 945.366464 2969.05099 3767.8653 2742.80386 960.532797 3941.0765 981.913804 3548.96069 3549.78205 3519.3499 2628.832 556.470935
Pop4_23 942.479089 2961.572 3772.32181 2717.81027 961.92368 3952.05432 994.299992 3547.1105 3548.16725 3519.82097 2632.84219 555.434807
Pop4_24 947.493743 2963.94902 3778.65242 2727.72957 962.669279 3962.76593 988.263484 3552.18696 3551.49189 3503.3165 2617.73625 557.373545
Pop4_25 950.216355 2978.75483 3775.1547 2751.12158 961.691429 3949.85937 990.745797 3539.76714 3541.57542 3510.3904 2621.68465 557.6977
Pop4_26 939.370691 2970.97857 3778.35516 2724.69219 960.10237 3932.39506 983.592253 3559.0599 3559.65664 3521.98587 2631.01187 559.022616
Pop4_27 954.06723 2981.05267 3790.86098 2711.28083 965.12299 3952.16778 986.361367 3543.77191 3547.1786 3523.55346 2635.91591 558.89514
Pop4_28 943.794497 2976.27232 3781.86739 2715.7849 957.786509 3939.14575 986.684487 3550.95428 3553.46931 3523.2506 2632.73407 557.925026
Pop4_29 946.565969 2989.03688 3782.70032 2723.016 961.959958 3951.79771 990.652211 3543.50455 3540.24447 3514.92654 2628.86005 559.427892
Pop4_30 946.23691 2979.7548 3778.31046 2720.81048 959.770702 3933.68529 987.810104 3546.36253 3548.43187 3508.4541 2626.08418 559.759841
Pop4_31 946.082654 2992.50121 3779.94414 2712.53302 964.983308 3943.93338 992.019933 3533.6165 3535.99688 3516.00799 2630.03392 560.348586
Pop4_32 947.401283 2980.10958 3776.17488 2734.12232 964.137856 3950.8292 989.129559 3545.60774 3543.79389 3527.1018 2636.4891 560.844863
Pop4_33 944.184319 2976.78487 3769.00131 2739.33015 961.646103 3947.55628 992.76508 3552.37415 3551.98123 3513.78328 2623.36441 556.503077
Pop4_34 954.067893 2971.13378 3773.9631 2724.99593 957.473658 3950.39961 982.574287 3568.00734 3561.35531 3527.06191 2634.02954 556.380085
Pop4_35 958.469275 2977.95572 3777.40995 2727.04505 962.352352 3948.14865 987.444014 3541.36528 3545.06023 3504.80355 2620.48421 556.790048
Pop4_36 947.887726 2974.66974 3775.32732 2707.17733 961.337453 3962.18265 984.522142 3545.74646 3551.07435 3526.98481 2638.2692 558.856932
Pop4_37 937.606848 2966.97645 3761.51691 2719.56305 964.875201 3952.02897 986.377666 3545.28265 3549.51353 3542.20493 2638.20692 553.115167
Pop4_38 951.073911 2975.14498 3779.55386 2717.58824 963.494726 3946.77587 988.093295 3550.7771 3551.02357 3519.77012 2631.39499 558.50427
Pop4_39 948.670014 2981.7334 3787.97314 2723.51196 970.023643 3952.5858 982.803567 3548.34374 3556.91722 3516.11434 2623.01721 561.954982
Pop4_40 954.405043 2981.03198 3783.23554 2722.24511 964.768599 3946.0973 985.943994 3554.69271 3551.4513 3522.14273 2630.01921 554.956722
Pop4_41 956.74855 2972.28854 3770.55391 2724.27436 966.510892 3945.80289 991.037589 3558.13345 3552.3533 3524.62368 2634.03546 561.582706
Pop4_42 947.385605 2985.41844 3777.54372 2716.16369 962.348994 3969.26531 986.471556 3551.21346 3556.80885 3517.01272 2625.28533 560.334153
Pop4_43 949.914589 2976.41034 3785.784 2725.05437 965.272947 3964.48508 987.698819 3540.05126 3536.45123 3506.44318 2622.91931 560.953498
Pop4_44 944.773459 2983.40055 3791.13369 2730.21383 959.769452 3939.88771 986.440823 3565.64099 3562.83446 3524.49061 2634.1653 557.379997
Pop4_45 946.358915 2984.48081 3788.17722 2723.15771 963.643611 3951.67593 989.83527 3551.65474 3549.97005 3517.85443 2628.02338 557.097615
Pop4_46 951.283608 2981.15303 3778.0218 2720.6768 961.248913 3951.80098 995.153796 3543.13313 3547.33752 3507.33842 2618.29356 557.83175
Pop4_47 944.203244 2964.91192 3768.38753 2728.17968 966.52023 3966.40045 987.549406 3546.02501 3551.24415 3500.84532 2622.16004 555.823084
Pop4_48 943.630332 2975.88157 3780.05984 2717.46256 960.899692 3959.83356 983.519329 3545.82801 3540.87142 3534.13953 2638.49417 556.677108
Pop4_49 950.250015 2958.63753 3768.61908 2718.84691 959.150419 3967.06506 991.448876 3553.0834 3554.0637 3522.18833 2635.30752 555.805445
Pop4_50 949.788783 2982.34465 3781.02322 2705.80825 969.935435 3957.60467 994.453961 3556.78941 3559.61527 3514.63804 2622.20956 565.851452
Pop4_51 941.543356 2970.93125 3771.35623 2710.57303 965.574793 3960.98344 985.862849 3552.37034 3553.14199 3506.6832 2631.56557 562.848152
Pop4_52 944.191403 2975.99337 3787.3436 2707.82812 962.795002 3953.86284 986.124804 3537.45876 3540.8769 3530.71726 2631.12662 555.07196
Pop4_53 950.154021 2976.73603 3781.16026 2725.11166 960.987918 3956.34189 991.093081 3551.54577 3544.62781 3499.40258 2618.12671 559.612962
Pop4_54 948.747378 2977.57413 3777.19765 2736.23904 963.308342 3949.55592 989.436952 3557.36533 3560.77663 3505.48972 2621.15459 555.705617
Pop4_55 947.599905 2971.84307 3774.16286 2721.66644 964.439366 3962.25074 987.547489 3552.06959 3550.52729 3514.20586 2628.38633 558.312715
Pop4_56 944.710561 2975.67191 3777.26955 2717.85071 965.551755 3964.25155 991.721989 3544.23842 3544.13907 3507.61869 2626.36183 556.749427
Pop4_57 940.331455 2978.70489 3767.21091 2728.86443 962.769685 3941.53918 982.775052 3548.33974 3554.96029 3514.37803 2620.99773 560.694479
Pop4_58 950.637206 2979.72569 3784.99884 2710.54724 959.455713 3954.93467 988.265034 3554.20432 3553.94165 3509.69825 2623.63131 556.0946
Pop4_59 945.226714 2979.71544 3782.54223 2727.02394 961.27127 3954.28948 985.074774 3551.23942 3548.39384 3502.1535 2611.90586 560.361143
Pop4_60 947.139176 2976.37713 3785.12284 2720.33282 962.90093 3958.2626 993.429071 3539.91562 3544.59505 3498.14746 2621.42318 555.489785
Pop5_1 918.622693 2908.88988 3685.76092 2362.28341 1046.85166 4079.04109 1011.12955 3641.8611 3652.13768 3534.30531 2641.2071 612.352064
Pop5_2 920.473743 2897.52269 3675.30172 2369.30643 1055.02015 4095.14662 1007.76689 3641.95136 3648.44298 3526.23353 2639.98306 617.101648
Pop5_3 926.774298 2905.26064 3693.93249 2353.92282 1059.1641 4077.42695 1005.00814 3632.52663 3632.01652 3529.48182 2639.49417 629.490716
Pop5_4 923.170858 2917.64039 3696.49754 2364.45367 1047.63329 4085.14155 1005.8386 3637.94994 3638.20003 3529.98922 2648.3078 613.048984
Pop5_5 922.32639 2918.58819 3703.05338 2363.52502 1049.78613 4082.77039 1004.16361 3623.48461 3621.45539 3531.85462 2645.04661 618.81064
Pop5_6 923.242973 2902.54124 3679.9259 2366.44863 1043.50424 4074.47019 1008.72097 3637.40886 3644.69564 3546.80412 2648.79348 616.870958
Pop5_7 918.291455 2916.40709 3690.40305 2367.36513 1052.66308 4071.09348 1009.95712 3638.8145 3643.0962 3541.06732 2648.47535 614.849996
Pop5_8 913.465231 2898.62151 3680.47172 2373.54506 1049.09249 4078.70572 1003.84 3636.05129 3632.00843 3553.33317 2649.32215 613.539594
Pop5_9 920.111186 2895.24556 3680.196 2357.03544 1045.23377 4075.59683 998.344897 3650.90814 3655.91554 3544.14735 2653.38976 609.027221
Pop5_10 922.383343 2911.92073 3694.02831 2370.81756 1045.64574 4083.69221 1014.14213 3633.35045 3638.85905 3544.68476 2643.05316 617.828193
Pop5_11 921.30362 2911.56274 3686.69123 2356.6935 1049.45763 4081.74005 1004.1758 3632.41731 3631.28854 3540.13345 2640.32673 615.025254
Pop5_12 918.876896 2907.05384 3665.68571 2355.56504 1052.82578 4092.81508 1007.38012 3645.951 3641.06249 3543.98343 2660.32274 617.423582
Pop5_13 923.714961 2900.79074 3676.48982 2367.18236 1049.5795 4077.76958 1004.04371 3650.39005 3653.41485 3542.35393 2651.16908 613.840576
Pop5_14 924.276289 2914.62313 3690.47287 2362.2101 1054.26582 4085.81321 1008.18755 3639.23592 3643.23531 3519.54668 2643.39165 612.909858
Pop5_15 920.358994 2892.2304 3669.73509 2364.74512 1056.53164 4066.54207 1011.11384 3640.10058 3648.73503 3539.71593 2648.19198 612.133921
Pop5_16 932.20657 2896.37947 3688.94706 2364.77571 1047.34589 4079.39319 1001.67203 3656.23336 3652.70133 3534.48471 2653.45783 612.373617
Pop5_17 921.518702 2905.79946 3691.88975 2360.53908 1053.80222 4089.2418 1009.13013 3626.88622 3628.99093 3528.60729 2651.33242 615.497696
Pop5_18 923.305162 2903.57 3682.79551 2368.59328 1055.51835 4091.79453 1007.56951 3634.22388 3633.9435 3540.41161 2650.39274 611.273423
Pop5_19 925.056077 2907.50577 3696.98046 2364.10367 1054.27412 4092.10404 1011.88746 3622.29997 3621.28957 3520.57851 2643.24198 612.29224
Pop5_20 920.95431 2907.32057 3692.03129 2370.58374 1058.6056 4094.54315 1009.45057 3623.91355 3630.75066 3513.93879 2632.55604 612.689426
Pop5_21 921.757844 2919.6142 3698.27135 2364.92574 1061.43031 4095.71362 1009.30042 3613.87627 3618.80291 3523.76543 2635.05777 618.221763
Pop5_22 920.710263 2906.63638 3696.32539 2364.3471 1061.04877 4094.43735 1005.57547 3622.08402 3617.36526 3531.33646 2643.29622 618.437009
Pop5_23 919.761949 2914.53213 3706.61219 2363.13596 1060.34826 4097.4721 998.459524 3647.29977 3640.2085 3519.5328 2640.90791 619.9281
Pop5_24 931.82788 2908.23698 3686.01812 2359.16797 1041.31637 4096.03553 999.451861 3639.07685 3637.73888 3545.63569 2643.23719 615.005726
Pop5_25 920.682923 2914.25873 3691.65587 2382.02511 1046.42401 4095.30111 1011.5865 3626.25976 3626.68381 3524.62204 2641.89427 617.451709
Pop6_1 917.53234 2892.90283 3673.90819 2349.27896 992.940449 4228.36005 995.453061 3630.68493 3638.83399 3526.55941 2645.91143 578.237861
Pop6_2 925.658231 2907.55528 3685.29288 2361.35009 989.448238 4231.88426 995.637277 3636.35435 3639.41858 3533.43864 2640.8532 572.840593
Pop6_3 923.463398 2891.9972 3666.62223 2352.76541 993.092534 4237.18067 992.24873 3638.49939 3631.55468 3533.68665 2641.50113 580.478845
Pop6_4 928.797422 2888.73875 3675.03346 2347.17427 982.052332 4219.80964 991.923634 3641.2887 3644.09666 3544.13668 2654.91561 577.492457
Pop6_5 926.623899 2887.95505 3671.31924 2344.94364 983.767087 4211.74773 987.173653 3642.1111 3643.68125 3553.64269 2657.60757 578.876115
Pop6_6 927.55449 2885.1272 3670.17227 2348.21838 990.62913 4238.50181 999.049399 3627.83005 3623.24016 3537.60962 2649.26638 579.227536
Pop6_7 923.726301 2884.57105 3662.13876 2352.86431 988.112512 4207.51284 995.281144 3650.61666 3648.19838 3547.76656 2647.50171 577.23438
Pop6_8 915.561401 2891.43982 3666.7305 2342.24594 983.988021 4203.82386 988.696256 3650.85177 3650.97156 3552.90115 2658.43783 575.730219
Pop6_9 921.040991 2895.72005 3673.87144 2357.78378 984.372205 4206.73142 999.129315 3643.56549 3643.88265 3536.3125 2646.65992 574.145366
Pop6_10 922.439088 2894.6151 3672.34552 2360.95394 987.528132 4218.65614 988.992019 3635.42598 3632.66847 3546.63389 2657.43076 577.694023
Pop6_11 922.779412 2898.58741 3683.4389 2345.0631 985.059497 4201.15536 987.905017 3643.76645 3646.4392 3537.51097 2650.90136 574.731438
Pop6_12 929.641242 2895.90173 3674.04406 2346.89826 993.736358 4216.08719 992.811034 3642.9457 3638.59266 3523.94322 2637.70874 573.024083
Pop6_13 923.502412 2889.61006 3681.78875 2356.30562 988.248033 4233.2796 990.132254 3643.79597 3630.61558 3530.46109 2640.17918 573.143074
Pop6_14 925.138126 2903.95305 3685.74011 2353.22014 999.153152 4230.5695 999.245245 3629.65385 3630.53149 3534.86127 2644.81492 579.401242
Pop6_15 928.439369 2894.79704 3660.95966 2348.55144 978.471591 4227.1634 993.226781 3634.49849 3638.07779 3549.49441 2646.143 572.792895
Pop6_16 929.903733 2895.94852 3670.22651 2346.95566 990.270716 4238.39973 1002.65865 3624.79012 3631.18434 3539.35615 2647.757 577.656009
Pop6_17 919.460051 2907.0414 3683.43616 2351.34108 991.665935 4205.82262 993.183848 3618.99678 3622.95367 3554.58063 2652.18158 575.658007
Pop6_18 918.546475 2893.14898 3667.65395 2348.65624 989.961054 4221.15168 1001.33625 3648.61807 3642.69063 3536.72251 2642.30787 581.261877
Pop6_19 929.730102 2901.1391 3682.86983 2363.55394 992.017272 4222.75135 997.75031 3609.08144 3608.58074 3525.13474 2640.14951 578.54574
Pop6_20 927.426909 2901.06785 3681.31101 2348.59494 994.436803 4231.28837 993.553367 3621.04964 3622.23466 3533.3565 2642.67624 578.398858
Pop6_21 926.385672 2895.07291 3671.39448 2350.92201 990.373988 4228.92817 992.872435 3623.9177 3618.27798 3536.3957 2651.46594 572.931967
Pop6_22 920.746055 2884.16091 3660.01541 2337.22004 981.344667 4212.03515 986.140676 3647.89909 3641.69015 3561.00394 2656.42767 572.684445
Pop6_23 922.697028 2884.13906 3662.5789 2343.27494 983.708341 4200.27418 991.611026 3666.35627 3663.31415 3538.59853 2651.43327 576.114249
Pop6_24 918.383393 2901.24265 3685.15882 2344.14349 984.388137 4194.1396 993.302591 3631.68044 3631.76681 3546.48871 2648.8331 575.491282
Pop6_25 921.063937 2902.37546 3686.77946 2353.64652 988.415179 4221.76054 993.750559 3632.40808 3625.54926 3537.7422 2645.31234 581.663797
Pop6_26 925.9752 2886.94519 3670.12038 2340.85603 991.993231 4215.54538 998.456603 3627.75376 3626.75768 3529.37868 2644.53071 577.442702
Pop6_27 921.897121 2893.14795 3667.48566 2349.52697 991.442935 4230.73288 1000.88159 3642.6818 3643.5583 3530.66571 2644.75959 574.363919
Pop6_28 923.804306 2890.33819 3670.00607 2354.69056 989.182852 4216.54835 998.591996 3637.25657 3630.96592 3535.87881 2639.29523 574.246988
Pop6_29 920.422405 2888.52562 3668.4205 2357.4693 991.655527 4230.29057 991.211195 3626.2148 3634.22969 3534.98923 2642.76055 578.75408
Pop6_30 928.867637 2883.25301 3651.09713 2344.17056 987.704064 4210.66336 995.998423 3641.08108 3642.57442 3555.20381 2651.79942 578.469632
Pop6_31 924.314612 2879.16142 3649.44174 2350.30104 983.882398 4214.31401 992.437847 3662.48867 3673.08074 3531.34605 2649.49875 577.643551
Pop6_32 923.01916 2897.10584 3671.72557 2351.37037 987.851177 4220.14545 994.837873 3629.26292 3630.52676 3538.18607 2650.46973 575.733678
Pop6_33 920.440037 2900.30663 3667.25535 2344.53065 990.098606 4216.01286 995.248412 3639.49395 3635.37728 3539.97681 2649.15931 579.27719
Pop6_34 922.171056 2899.49756 3675.59551 2348.01779 985.228716 4206.72441 996.246671 3662.63023 3658.34707 3538.37018 2646.80653 572.556989
Pop6_35 926.827876 2886.93923 3650.31967 2341.09387 985.004927 4184.96504 988.762581 3647.5885 3642.42576 3560.42175 2668.48056 572.351575
Pop6_36 920.920503 2896.64876 3671.69334 2351.13294 986.852835 4224.74126 989.255747 3628.8428 3633.91287 3553.94077 2653.28311 578.691365
Pop6_37 924.850147 2899.60615 3684.049 2346.80183 984.11095 4211.32725 990.208388 3631.50076 3639.35919 3542.52648 2656.85196 572.830903
Pop6_38 921.555162 2899.6449 3682.53884 2354.98101 990.365405 4202.93659 992.631153 3643.73942 3641.82115 3543.45119 2645.63154 575.381435
Pop6_39 925.254976 2897.95199 3675.92578 2347.28547 992.352184 4216.10716 991.290961 3629.81662 3621.13003 3544.06239 2653.38658 574.00589
Pop6_40 923.251202 2896.30152 3674.19959 2353.33965 985.711674 4217.22971 995.735146 3626.0995 3620.26316 3540.64124 2645.02857 577.395421
Pop6_41 925.636785 2899.60483 3672.50934 2351.06722 989.166679 4210.71664 994.347292 3643.45386 3639.89293 3543.76371 2649.53478 578.900865
Pop6_42 921.536639 2905.08893 3677.71526 2359.9129 997.677659 4233.52387 997.383762 3620.74075 3619.25709 3527.62605 2640.24424 579.290399
Pop6_43 926.987778 2893.70227 3674.34838 2352.44686 988.872145 4227.28843 998.117645 3632.50647 3630.91367 3530.76119 2639.83642 577.779853
Pop6_44 924.03479 2889.39233 3665.00505 2343.25009 996.139944 4222.68158 994.126996 3640.06452 3640.88257 3545.4912 2651.05443 578.528429
Pop6_45 922.724252 2883.58201 3662.74539 2333.1639 995.320634 4237.89097 989.219779 3645.31211 3639.51165 3552.565 2657.04365 577.668177
Pop6_46 920.551089 2907.37051 3685.75367 2360.0481 996.044096 4223.9496 993.423926 3623.72868 3630.76977 3517.73718 2634.72203 574.826162
Pop6_47 917.64329 2893.06387 3671.64463 2345.79036 989.855494 4223.45575 988.192787 3638.06439 3637.45475 3540.51991 2642.99369 575.759132
Pop6_48 918.559604 2890.75379 3652.64475 2345.43489 985.034194 4202.90286 992.384724 3655.94701 3655.96582 3553.20065 2661.18914 571.886828
Pop6_49 925.399111 2881.82825 3666.31805 2351.18262 987.61395 4214.79637 1001.44822 3637.76271 3640.47004 3535.91731 2642.98524 583.078588
Pop6_50 920.339893 2901.03049 3669.6047 2353.39766 988.53155 4224.5788 993.732984 3633.88616 3632.21088 3518.26969 2630.9551 571.96608
Pop6_51 926.381636 2889.80881 3658.48043 2344.07555 988.30625 4198.39178 988.969588 3645.53143 3653.76836 3543.94897 2660.43611 576.903749
Pop6_52 919.753932 2880.43739 3656.88796 2329.07617 987.202375 4227.62828 988.193821 3633.45352 3641.75884 3551.51321 2653.49222 574.389673
Pop6_53 918.633184 2884.34727 3667.38115 2344.50506 982.135526 4209.15782 992.930764 3643.12885 3645.73105 3548.82954 2663.1937 573.960133
Pop6_54 922.918183 2895.8338 3680.38868 2349.42067 983.784299 4214.11118 988.08919 3637.70776 3645.36257 3549.96502 2653.83837 571.550787
Pop6_55 917.042286 2889.69844 3670.87274 2349.31578 990.647353 4222.06291 992.086024 3638.36416 3646.38487 3546.4204 2653.86876 578.179977
Pop6_56 913.958572 2899.27636 3681.3979 2339.87794 989.347537 4212.41214 994.027824 3634.2698 3629.67554 3566.55342 2661.73961 573.23026
Pop6_57 922.339749 2887.08753 3659.58353 2342.03457 988.579766 4209.6922 995.043016 3650.85674 3650.7847 3541.02832 2643.37935 571.635069
Pop6_58 920.644982 2896.70662 3672.62911 2346.46414 987.62897 4211.07112 998.203545 3640.88039 3635.47682 3536.52457 2645.81095 580.05019
Pop6_59 917.341253 2891.88467 3671.53807 2342.24232 990.131053 4209.41569 993.028055 3642.45198 3639.72354 3531.7503 2646.46069 577.125955
Pop6_60 920.581822 2897.58564 3665.96153 2344.47577 985.553451 4206.20278 988.018516 3650.80977 3650.845 3560.67316 2657.69691 578.929445
Pop6_61 925.183458 2886.411 3669.12837 2350.5402 987.902849 4222.04583 991.468449 3645.54042 3645.33934 3533.53233 2645.54524 571.27721
Pop6_62 921.177687 2906.44418 3675.06859 2357.45433 990.630312 4228.062 992.795285 3628.39365 3626.71254 3542.81441 2643.05136 575.071371
Pop6_63 919.828437 2894.67468 3670.89629 2349.16988 988.455337 4196.94716 991.389112 3640.17153 3646.27948 3546.0451 2653.91882 574.870555
Pop6_64 922.757809 2887.74709 3671.1474 2351.3044 996.787964 4214.99094 996.911705 3638.19923 3630.69965 3529.23264 2640.31318 576.82635
Pop6_65 922.5489 2894.08964 3679.79358 2346.36754 987.0752 4210.38869 993.317866 3646.59038 3642.50047 3536.64555 2644.77713 572.469509
Pop6_66 924.64266 2887.77623 3660.38882 2347.88007 983.778884 4200.71902 993.046762 3639.00491 3647.32177 3538.11119 2652.33719 570.365975
Pop6_67 925.26144 2890.8246 3654.56043 2351.85057 993.099477 4210.79286 995.790378 3632.19735 3640.77311 3553.60601 2653.58561 578.173813
Pop6_68 925.873039 2889.23246 3672.51203 2356.74176 987.097549 4227.0866 996.803406 3637.70354 3623.98123 3520.5961 2639.3896 582.045929
Pop6_69 917.749145 2892.10588 3668.29879 2348.48458 979.540395 4203.58829 986.601048 3644.40946 3645.74685 3546.18581 2648.00839 575.194302
Pop6_70 918.424788 2899.0867 3668.5751 2341.60502 986.815021 4214.57855 994.060547 3643.24726 3636.93962 3536.30387 2643.82849 577.302226
Pop6_71 920.323674 2890.65453 3679.86112 2358.18288 999.882869 4258.03583 1000.12071 3612.75538 3611.17467 3519.40536 2632.76892 581.717124
Pop6_72 924.622587 2896.03417 3673.82512 2341.70631 984.993993 4193.37089 993.529902 3638.22642 3644.4404 3555.24073 2661.94573 574.776395
Pop6_73 928.759004 2893.60715 3672.11789 2348.967 988.787 4224.98395 990.435998 3639.0704 3636.69431 3533.88555 2650.46918 578.99588
Pop6_74 921.587478 2891.95823 3654.30944 2344.49916 990.49247 4217.48467 993.339795 3653.95548 3652.93784 3531.49172 2642.03131 571.392271
Pop6_75 916.911424 2886.22835 3655.45413 2350.04422 987.360411 4215.3609 987.136013 3644.23321 3640.60904 3547.85452 2650.92115 578.799092
Pop6_76 934.873933 2898.19144 3681.35009 2361.957 990.402828 4225.39736 1001.46515 3616.32175 3618.33363 3544.65683 2650.57276 578.067842
Pop6_77 920.413127 2895.30529 3663.0638 2336.20888 981.509229 4211.5897 992.095347 3646.60826 3639.8802 3542.19176 2650.53057 571.581051
Pop6_78 926.868961 2893.85324 3670.32227 2349.28893 985.678656 4216.29741 986.809343 3632.94694 3646.44352 3556.37119 2658.83552 576.416587
Pop6_79 926.817781 2890.82196 3668.88527 2334.09091 993.572173 4224.64206 990.726513 3643.63581 3641.98957 3543.6031 2648.49983 571.253022
Pop6_80 925.660644 2898.21301 3667.02277 2341.26937 979.541314 4216.72048 987.868472 3642.9226 3643.49606 3540.27275 2643.07485 573.611771
Pop6_81 917.48939 2885.1062 3668.06255 2347.90271 989.620687 4208.0014 987.172554 3655.56347 3662.77649 3533.88063 2643.12724 580.307137
Pop6_82 920.335596 2886.85723 3669.8785 2354.28 989.048856 4220.53465 994.742858 3639.11004 3641.17104 3543.50572 2643.25373 575.061118
Pop6_83 927.690206 2901.84929 3672.71481 2352.01156 989.556801 4238.96679 991.555792 3616.49638 3618.09793 3532.02969 2647.30935 575.715664
Pop6_84 919.880681 2882.02421 3658.75286 2347.7995 991.237362 4236.82637 1001.5557 3626.51279 3619.78242 3545.85376 2646.30643 576.82199
Pop6_85 914.939371 2886.5758 3644.40074 2345.43899 993.404104 4220.57723 990.574747 3651.25721 3653.96831 3554.12063 2661.34662 577.426537
Pop6_86 923.406857 2894.08739 3686.85342 2356.53696 986.47442 4236.05645 994.264214 3616.62533 3617.76535 3534.84844 2639.87068 576.941654
Pop6_87 928.511216 2900.41597 3678.59594 2360.49937 987.930893 4232.35951 988.932302 3627.12334 3633.14606 3520.43513 2636.37394 575.33736
Pop6_88 924.276496 2894.03076 3673.78186 2359.1028 995.305428 4244.11706 990.398979 3632.18309 3630.67777 3530.53827 2640.41385 572.905864
