#Cfactor 0.0292987876
Recipient Pop1 Pop2 Pop3 Pop4 Pop5 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13
Pop6_88 925.312898 2894.48824 3685.20732 2352.36483 973.837545 4148.27365 985.868937 3642.52928 3641.0281 3547.24556 2651.33146 563.858327
Pop6_89 926.321733 2905.94792 3689.06104 2360.89775 984.607551 4192.2122 1001.78892 3610.64756 3607.55814 3528.00068 2635.38366 566.540888
Pop6_90 916.286451 2887.00309 3664.21714 2350.45793 978.344086 4159.47001 992.181215 3645.88461 3649.73292 3555.54881 2655.46347 565.653404
Pop6_91 929.086789 2913.8911 3693.73736 2355.48817 979.146182 4168.4297 991.753046 3634.58005 3632.32809 3531.71934 2639.51854 564.946738
Pop6_92 926.970197 2901.41722 3694.85109 2357.70899 978.637341 4155.43597 986.710891 3634.57142 3638.85551 3543.50902 2648.42812 564.750925
Pop6_93 926.914513 2907.77771 3691.93524 2349.14591 978.393026 4146.74791 984.5251 3649.13854 3644.69891 3544.85347 2644.67513 565.054393
Pop6_94 926.095715 2888.95132 3673.73891 2356.62943 977.363532 4153.05905 991.104727 3632.43566 3634.28516 3560.63806 2658.96327 568.544405
Pop6_95 922.274776 2902.50315 3682.36478 2355.32268 978.289634 4151.98608 986.978359 3654.50599 3650.44787 3533.47524 2635.90627 561.290991
Pop6_96 928.110298 2896.6545 3686.71635 2346.00644 971.189461 4142.95236 988.873811 3651.04949 3639.48957 3549.91502 2652.10969 563.677255
Pop6_97 933.005388 2905.80722 3686.60758 2359.30135 980.253065 4185.94515 1001.12145 3628.1279 3621.9306 3534.74568 2646.0595 568.979773
Pop6_98 927.204821 2902.01911 3686.70357 2351.6911 978.141429 4157.23221 991.565213 3635.16583 3632.09804 3544.88974 2649.68895 565.131366
Pop6_99 920.135948 2903.4433 3674.42789 2344.33317 977.677073 4167.94855 989.07767 3634.02055 3627.20199 3549.13792 2653.53113 560.247079
Pop6_100 930.214909 2915.53858 3701.58088 2368.67654 980.342349 4155.76736 997.798815 3627.63198 3617.47517 3541.22262 2649.84761 562.419581
Pop7_1 936.207794 2972.4667 3775.64586 2428.45577 992.657014 4106.75318 1151.98485 3519.00982 3521.89548 3502.84415 2613.13587 571.921793
Pop7_2 937.549719 2976.00959 3779.18468 2428.19487 996.655079 4099.68153 1136.79916 3522.97572 3517.28637 3508.64924 2620.3903 566.659435
Pop7_3 937.331908 2990.42305 3796.26109 2435.60068 993.753733 4114.12797 1143.77535 3520.66621 3514.36035 3493.59682 2611.85823 569.944714
Pop7_4 930.785316 2990.08168 3788.59417 2438.47185 989.609456 4106.87854 1141.30247 3514.26062 3509.55075 3487.49622 2608.58394 570.155406
Pop7_5 936.512667 2978.87376 3784.11903 2440.63118 985.59853 4102.1461 1145.60141 3522.9107 3519.59254 3495.99867 2607.54432 569.307272
Pop7_6 937.575159 2983.8499 3778.53282 2443.55006 992.687383 4100.25679 1148.99253 3511.60189 3513.40974 3497.154 2617.77842 568.380774
Pop7_7 938.402784 2976.9786 3777.66612 2423.43829 994.598506 4107.61789 1145.62236 3515.05148 3511.63985 3489.05572 2610.0479 567.182509
Pop7_8 946.268223 2969.99615 3776.52223 2440.04221 997.333106 4119.04067 1143.92359 3519.69566 3517.97693 3480.66461 2608.47565 568.604469
Pop7_9 939.729225 2982.54066 3776.79825 2434.98208 991.32963 4090.0354 1134.6543 3529.03989 3520.3272 3494.17456 2614.95154 568.251352
Pop7_10 941.969937 2986.44124 3788.51228 2436.48004 995.702676 4101.02375 1146.42673 3512.63752 3513.70202 3496.10332 2612.26905 568.689746
Pop7_11 932.007527 2970.44773 3756.64897 2436.65218 991.549552 4109.28124 1153.68481 3522.71159 3523.098 3500.01228 2608.78035 564.182003
Pop7_12 938.265584 2988.20807 3783.91799 2445.06666 998.714969 4104.82242 1132.23951 3514.697 3510.89425 3494.2915 2621.24558 569.529283
Pop7_13 940.03046 2986.88737 3785.91279 2419.90937 995.152318 4095.88116 1141.3205 3525.0888 3525.44512 3500.97532 2612.75813 567.613391
Pop7_14 935.719685 2982.42749 3780.14671 2426.59179 994.41394 4115.36394 1139.89635 3523.8401 3522.13378 3494.36594 2616.21631 567.055187
Pop7_15 938.082644 2973.10661 3778.28481 2436.27641 993.362531 4112.55142 1148.93697 3518.03539 3515.9726 3488.79531 2611.31953 568.567458
Pop7_16 935.527181 2974.98838 3773.39587 2434.70674 995.812685 4102.00082 1148.83317 3514.92331 3513.80103 3477.89143 2598.94556 569.519382
Pop7_17 937.356153 2986.46537 3784.65279 2440.94188 998.973724 4116.51106 1148.37881 3515.10898 3515.02648 3487.27441 2604.65864 571.531883
Pop7_18 939.022717 2982.95228 3787.15897 2437.93319 989.729607 4112.45614 1154.89125 3508.49456 3512.3334 3475.19273 2594.56603 568.107076
Pop7_19 947.348559 2980.99916 3808.31074 2436.42472 997.182343 4113.44828 1145.63567 3511.7594 3513.64184 3484.75846 2614.46783 572.281845
Pop7_20 936.539635 2983.77307 3783.45479 2437.80208 994.574529 4103.87855 1146.51878 3503.63774 3505.5576 3493.20414 2601.62409 571.027417
Pop7_21 935.298203 2998.47157 3804.85304 2441.18876 994.806128 4111.29505 1147.29963 3511.03813 3506.98331 3490.00372 2608.20298 570.571894
Pop7_22 940.184535 2973.71372 3785.00657 2442.38908 995.11981 4090.16097 1154.56067 3509.04453 3512.66819 3488.216 2610.8368 566.179271
Pop7_23 937.747153 2976.85115 3774.45822 2428.29232 995.360946 4105.11881 1158.1783 3512.47379 3514.81288 3488.99687 2605.87344 566.272336
Pop7_24 936.772499 2988.88033 3794.3339 2426.3545 992.9902 4116.90171 1156.76396 3502.9511 3504.88962 3487.42297 2609.82781 569.264188
Pop7_25 940.825347 2978.74238 3790.07269 2423.77604 992.795911 4107.27965 1148.20972 3518.46237 3518.16881 3490.5251 2609.93934 567.821196
Pop8_1 859.612357 2615.56563 3328.23638 2092.22372 875.882119 3623.10882 846.364394 4318.8791 4268.58067 3799.99406 2843.63137 514.204823
Pop8_2 865.102507 2607.34987 3320.06448 2094.71356 880.1918 3626.75825 847.910114 4343.08741 4277.0551 3782.38742 2831.66012 514.580161
Pop8_3 862.178796 2615.45793 3327.07948 2090.40464 883.239188 3628.52205 848.912696 4323.5182 4265.01172 3792.43178 2834.50935 512.588818
Pop8_4 868.51126 2624.58594 3332.83788 2096.50013 880.580327 3627.80533 845.242777 4303.58631 4258.58827 3793.45747 2831.76831 513.576028
Pop8_5 869.733128 2610.66469 3320.33555 2087.73103 879.522689 3623.45575 850.915623 4345.17603 4256.42114 3799.19647 2837.90182 512.617472
Pop8_6 869.920549 2615.23729 3330.3158 2099.59377 880.718863 3629.02274 848.950563 4327.70828 4256.72608 3785.10702 2827.13817 513.291093
Pop8_7 866.369118 2609.36175 3319.88192 2083.87508 879.590266 3620.9854 848.238037 4334.80207 4275.48574 3798.23458 2842.2284 511.472669
Pop8_8 865.51278 2609.98523 3325.58025 2084.73045 878.269563 3622.57017 844.67341 4326.89041 4259.1294 3801.75538 2849.5871 510.366953
Pop8_9 863.484195 2615.15104 3319.14496 2088.32158 880.477601 3621.11002 844.287499 4338.87884 4267.46709 3782.43674 2828.22087 512.162842
Pop8_10 866.92884 2618.92554 3329.2896 2091.81297 881.781628 3628.93858 847.723134 4330.69053 4263.00114 3776.27817 2834.47138 512.731303
Pop8_11 864.627166 2619.75333 3324.7632 2084.88423 881.461322 3624.00803 846.997912 4326.5154 4254.4511 3783.82582 2830.55227 512.517486
Pop8_12 869.953777 2618.89072 3333.92242 2095.31244 879.015596 3627.49632 848.284602 4324.7374 4262.97158 3790.84971 2841.32622 514.257239
Pop8_13 860.388699 2616.55701 3321.47626 2086.01136 878.01951 3611.38142 846.763291 4328.99168 4272.37098 3792.85247 2830.68965 510.643454
Pop8_14 865.697652 2614.48274 3326.01177 2093.44048 879.732524 3628.58177 847.598798 4334.5867 4274.44026 3785.00405 2826.27415 514.045143
Pop8_15 865.589762 2611.24975 3321.73224 2086.48204 877.81428 3612.58908 847.909968 4329.65152 4265.72742 3788.37989 2836.94173 509.417159
Pop8_16 865.40464 2613.29816 3317.4393 2084.35537 877.295933 3613.13167 846.983013 4337.09009 4277.06172 3778.94693 2828.96366 509.72694
Pop8_17 864.569582 2618.48954 3341.8985 2092.82946 879.25871 3624.61184 849.65441 4321.9918 4261.16723 3783.20857 2833.14748 513.857023
Pop8_18 863.12036 2617.12501 3329.31955 2086.74028 881.679188 3619.4198 845.821992 4323.51046 4270.82187 3788.77473 2832.42008 511.981404
Pop8_19 862.496157 2610.79789 3312.85412 2081.81643 877.61534 3627.82447 844.220729 4335.07179 4269.75499 3790.26154 2845.14276 510.842
Pop8_20 863.548604 2623.38773 3336.65152 2084.84603 877.911645 3617.65741 844.219445 4312.04841 4252.93043 3789.06446 2832.77694 514.494958
Pop8_21 864.851416 2616.55061 3321.83905 2089.70263 878.50949 3617.48925 846.021135 4310.14609 4258.73534 3806.42494 2849.07732 511.87677
Pop8_22 862.587639 2621.4824 3323.49623 2089.11467 881.425903 3627.41706 845.384248 4329.3627 4266.29087 3786.37653 2834.92856 510.762263
Pop8_23 864.809416 2620.06374 3328.31085 2087.86887 876.811101 3625.13413 844.411238 4325.24138 4271.61436 3783.53469 2829.87298 512.912928
Pop8_24 864.459995 2622.33477 3338.80013 2088.96238 878.76446 3621.8165 846.534197 4307.45935 4246.4685 3773.74641 2832.5893 512.782848
Pop8_25 868.691716 2614.81347 3327.15818 2093.37424 880.161798 3630.97368 845.726217 4317.73081 4270.28317 3793.23173 2837.14976 513.186434
Pop8_26 866.036097 2619.09054 3327.86966 2087.72497 877.567241 3617.45368 848.128224 4325.66714 4281.06376 3792.54149 2833.18968 510.339173
Pop8_27 867.75119 2616.15294 3324.7906 2090.09703 879.467438 3618.71264 847.231122 4330.68903 4276.86017 3786.85284 2843.33747 514.644083
Pop8_28 866.813997 2616.56713 3326.90382 2089.59407 885.677553 3629.28329 848.296957 4327.51268 4268.42579 3779.14528 2825.86174 512.156215
Pop8_29 863.869989 2620.33839 3327.8529 2090.08424 879.375483 3621.25714 845.20336 4330.06509 4263.88837 3783.17241 2828.33736 510.230998
Pop8_30 864.029895 2606.46096 3306.55019 2094.75344 878.784656 3615.2015 847.24831 4336.19165 4267.23628 3780.02258 2824.88358 513.882085
Pop8_31 861.627882 2604.69526 3319.85073 2091.46378 878.313614 3622.32845 845.221289 4326.04932 4260.43998 3796.29552 2828.70648 512.191351
Pop8_32 863.099608 2609.79081 3321.03235 2088.48231 882.03888 3619.01846 847.203497 4340.59087 4263.14824 3788.41176 2836.08548 512.177683
Pop8_33 861.141632 2617.19711 3322.32891 2097.84649 878.544088 3620.74003 847.613622 4306.06584 4253.13983 3782.91285 2829.0759 512.869444
Pop8_34 862.893688 2610.23302 3318.27879 2093.30549 881.269471 3627.86112 842.647363 4323.1727 4260.33973 3786.79393 2834.16851 512.718989
Pop8_35 865.605025 2621.18475 3324.50811 2087.58536 879.636987 3625.53007 845.511388 4345.19698 4284.80767 3791.20984 2843.10682 513.725062
Pop8_36 864.809509 2620.4162 3331.35973 2094.94828 881.82051 3623.24221 847.782282 4323.20242 4253.53934 3783.05246 2836.41772 513.250762
Pop8_37 864.188853 2613.74126 3319.73675 2089.41576 878.605894 3616.29637 845.253198 4337.41035 4291.83077 3779.47365 2824.8994 512.863361
Pop8_38 865.729986 2608.3042 3317.85873 2091.89055 878.212685 3630.17021 847.390051 4316.64001 4274.79883 3799.35649 2849.52193 514.294934
Pop8_39 866.235061 2611.67623 3318.61877 2091.06721 878.390728 3617.35993 844.93786 4329.67484 4268.47356 3788.73775 2828.91244 512.062604
Pop8_40 873.453238 2624.1575 3335.76245 2090.3824 881.104812 3628.25479 847.843695 4326.44681 4258.18512 3783.43804 2829.84768 510.832797
Pop8_41 864.995766 2610.11755 3325.66533 2085.00251 876.659192 3622.59362 845.324812 4328.04257 4268.91575 3791.2003 2834.32361 511.917245
Pop8_42 865.056121 2621.33046 3336.21416 2090.42886 880.416739 3622.71795 844.06292 4331.04603 4267.79653 3795.73107 2830.03998 510.238648
Pop8_43 866.593876 2612.8575 3320.58516 2086.41035 878.244627 3620.6153 848.051791 4326.0868 4268.04887 3795.87962 2841.31715 512.152943
Pop8_44 869.725563 2619.29194 3330.83062 2100.55775 881.916491 3618.21657 845.961435 4318.77885 4288.01167 3771.47144 2825.38219 512.088052
Pop8_45 864.779787 2625.33075 3338.06056 2093.74896 881.672159 3629.77333 847.869526 4314.01104 4259.19596 3789.4063 2836.0326 514.282118
Pop8_46 860.947909 2621.28072 3332.01217 2093.48381 881.426626 3629.08352 850.465363 4309.30267 4243.53477 3813.39132 2855.66255 513.12918
Pop8_47 869.326958 2616.75481 3323.45506 2091.91864 878.687748 3630.46826 848.484238 4320.43117 4253.18988 3796.09556 2841.4589 511.084988
Pop8_48 868.402149 2612.21006 3324.36844 2089.70306 877.684409 3619.46479 844.708206 4330.84731 4262.05365 3794.05226 2837.63632 514.85881
Pop8_49 865.070377 2613.8076 3321.93583 2094.90516 877.758706 3625.09381 846.834723 4315.33138 4270.04898 3792.63187 2836.08953 513.017327
Pop8_50 865.487241 2615.31986 3327.53371 2093.10772 879.684941 3627.66551 848.906461 4321.26641 4259.46871 3786.66608 2834.59632 512.406121
Pop8_51 861.704295 2617.53262 3326.74323 2090.28516 877.718327 3611.78855 847.051728 4329.78088 4264.93862 3800.41213 2841.50702 511.262973
Pop8_52 857.68505 2608.31298 3319.35153 2094.08765 879.109145 3619.43239 844.810674 4340.89109 4281.53908 3784.18049 2835.35601 512.076431
Pop8_53 864.343465 2619.22325 3330.34791 2089.54916 879.015238 3618.3729 847.527162 4319.61501 4267.22322 3788.07903 2838.87622 513.780899
Pop8_54 868.601956 2616.98896 3330.07466 2095.12793 875.970476 3618.21198 848.536724 4303.45634 4256.95143 3794.81343 2838.68266 510.439083
Pop8_55 862.506661 2608.90684 3317.66289 2089.56551 878.453419 3608.89289 844.398304 4321.80276 4260.93535 3795.82732 2844.21972 509.622606
Pop8_56 856.607828 2611.10161 3312.81065 2086.47864 879.90217 3622.87278 847.8326 4333.11511 4280.37773 3796.13889 2837.32251 512.130272
Pop8_57 862.287207 2613.70478 3321.76347 2091.96967 877.969819 3625.70648 847.621752 4321.84061 4262.3517 3793.64673 2838.10338 511.909992
Pop8_58 868.436282 2616.33995 3325.7111 2100.70553 879.155254 3616.12685 845.458004 4311.11812 4255.3277 3782.80311 2833.0827 512.926355
Pop8_59 862.280579 2618.82279 3326.57152 2088.27131 877.868736 3619.68907 846.127226 4325.61167 4266.26873 3790.28874 2831.70959 511.063523
Pop8_60 859.690419 2622.07828 3336.01498 2092.06767 880.252097 3639.48722 847.096703 4307.88479 4268.80293 3776.10286 2826.05572 516.667081
Pop8_61 868.575291 2613.827 3320.04125 2096.49546 876.45585 3619.52298 845.093105 4327.51043 4271.58861 3793.3909 2835.19843 511.347275
Pop8_62 861.660065 2608.77738 3314.54308 2090.08626 879.29433 3622.718 846.554649 4329.38044 4268.71033 3805.02264 2845.18298 512.808867
Pop8_63 860.528115 2617.48866 3326.38138 2098.30275 877.836843 3617.05302 849.601346 4314.33958 4252.99699 3794.33943 2835.31386 512.777576
Pop8_64 868.551162 2619.62296 3327.89571 2091.83736 878.127835 3617.63815 847.098215 4317.50673 4264.644 3770.95818 2823.34415 510.730549
Pop8_65 872.928403 2619.41012 3326.41382 2099.37657 879.902487 3624.18665 849.210025 4316.63274 4259.88688 3800.88908 2838.52573 512.378031
Pop8_66 862.079465 2616.06879 3328.31626 2082.49752 881.492912 3625.21135 846.263128 4318.97614 4262.67907 3792.98099 2832.63974 511.473485
Pop8_67 864.16738 2618.51825 3325.84282 2101.11211 879.608717 3631.53953 850.200962 4333.087 4267.8394 3786.10258 2830.53393 513.105595
Pop8_68 876.05291 2617.61473 3336.27526 2091.06828 877.575995 3618.15377 846.468625 4323.42167 4262.96908 3782.32613 2830.18954 510.832744
Pop8_69 865.894634 2619.94231 3334.48348 2095.58015 880.49021 3628.91445 847.843144 4315.32839 4254.55714 3777.41185 2826.18659 510.384399
Pop8_70 863.568592 2607.64349 3319.50374 2096.54751 881.340804 3626.49614 846.459473 4322.33626 4271.93958 3798.3159 2837.3525 512.54753
Pop8_71 866.001801 2611.50979 3312.58673 2086.70653 881.186944 3628.04065 848.223733 4325.49939 4259.00335 3791.55526 2833.00133 511.022493
Pop8_72 863.265828 2617.52706 3319.52057 2093.06983 878.717107 3623.51416 845.411588 4334.93255 4269.03643 3783.11051 2833.14577 513.451402
Pop8_73 861.319921 2615.28987 3319.3143 2085.90875 879.066631 3623.66139 844.967455 4331.98892 4268.79678 3784.96215 2833.48474 512.773123
Pop8_74 858.978178 2606.56447 3325.43788 2087.30394 879.2369 3607.64436 845.378598 4331.1795 4283.30995 3787.68469 2835.44224 513.578671
Pop8_75 871.556582 2616.49327 3328.41627 2088.47865 880.17392 3632.99781 850.44353 4319.2966 4270.08709 3794.98123 2837.91183 513.552654
Pop8_76 869.668633 2618.26886 3331.91808 2098.16934 878.630181 3619.61147 845.419521 4313.22267 4258.81598 3797.4071 2838.59145 511.199234
Pop8_77 867.800002 2621.53462 3326.77075 2095.31433 878.064079 3633.40251 849.239766 4325.79649 4268.30027 3769.43825 2827.84484 513.658554
Pop8_78 871.792034 2611.15832 3319.31794 2086.82936 880.136721 3628.06809 846.572459 4331.34244 4263.50193 3796.86314 2837.25553 512.223128
Pop8_79 863.328849 2620.87235 3328.06386 2089.80634 881.368946 3618.48796 844.950491 4318.53717 4260.42011 3783.48466 2822.1738 512.507687
Pop8_80 864.921989 2617.89056 3320.72131 2093.25553 883.069842 3629.78159 851.130297 4310.3872 4257.46506 3799.8182 2830.81746 511.959969
Pop8_81 864.036857 2609.07094 3324.35325 2089.11438 877.916068 3618.71568 844.505125 4331.22129 4270.86195 3789.31802 2825.09353 512.500778
Pop8_82 864.315636 2613.90852 3316.07037 2092.11138 877.678713 3621.51168 845.712417 4338.79926 4274.31036 3796.40084 2840.34102 513.717442
Pop8_83 866.098958 2621.56418 3330.91513 2095.96896 878.508445 3616.48141 847.631697 4311.15553 4255.15157 3787.98455 2833.45254 513.273488
Pop8_84 869.899657 2612.24709 3322.26383 2089.24081 882.305 3622.13858 845.940718 4336.96198 4282.58726 3775.17768 2826.48969 513.370326
Pop8_85 862.714625 2617.39991 3327.93682 2089.75375 876.605454 3620.7078 846.323322 4325.71173 4270.92117 3791.02124 2832.38775 514.293734
Pop8_86 865.826943 2602.691 3313.50539 2091.90554 878.707376 3622.5103 842.428642 4340.17449 4280.72004 3783.49463 2825.64595 512.115134
Pop8_87 874.978127 2617.3556 3326.98907 2099.90116 881.482742 3623.92347 849.85461 4322.02939 4256.22118 3774.97398 2827.30815 512.88835
Pop8_88 861.080647 2615.41051 3315.60501 2089.75468 874.881905 3605.88114 843.576009 4339.92778 4282.34585 3790.27201 2827.87616 512.937964
Pop8_89 867.97711 2624.82853 3338.09568 2101.59471 883.959721 3634.50745 851.338325 4317.08856 4273.47084 3776.95253 2827.77536 511.782639
Pop8_90 872.948419 2619.26229 3334.49219 2093.64105 880.544355 3629.70463 850.088363 4323.27114 4277.49573 3789.64491 2836.65767 513.505038
Pop8_91 861.829699 2612.68406 3316.12356 2086.11913 878.990455 3620.50804 845.926341 4323.65315 4274.85699 3798.507 2832.7736 510.706432
Pop8_92 864.214238 2608.04304 3323.60133 2089.06275 878.037937 3626.54715 844.682063 4312.03801 4254.88902 3788.73771 2841.47898 515.055551
Pop8_93 868.168231 2624.97507 3328.3874 2093.75117 880.649638 3622.60636 847.183899 4324.78758 4262.10856 3772.36717 2825.69421 513.482859
Pop8_94 861.159694 2611.35012 3314.7502 2084.71976 877.626797 3616.62048 845.039581 4330.03774 4284.38247 3785.87655 2833.42541 513.895592
Pop8_95 868.633926 2626.4315 3332.56692 2097.69314 883.071675 3626.98262 848.264161 4306.8912 4241.71346 3799.58493 2834.52106 515.91623
Pop8_96 860.876913 2611.90336 3325.38294 2088.94065 879.476783 3613.89213 847.342809 4331.76599 4269.70763 3788.24862 2832.31797 511.924098
Pop8_97 866.595602 2621.36703 3319.8221 2091.29327 879.041674 3621.80594 848.576071 4318.40098 4259.1874 3778.50076 2832.66599 514.228928
Pop8_98 862.963155 2611.34342 3316.58837 2087.71552 880.478695 3622.87216 845.720642 4340.87412 4264.91947 3791.01445 2831.25455 511.128981
Pop8_99 868.898112 2620.85691 3330.53711 2096.08401 881.546961 3631.91966 848.907214 4319.72424 4253.08143 3779.75243 2821.60338 511.157074
Pop8_100 863.901578 2619.98169 3324.61252 2090.47429 881.83385 3617.34118 847.174512 4337.69944 4269.06368 3787.59347 2825.89599 514.209566
Pop9_1 867.472904 2616.83636 3330.61786 2089.57879 882.960997 3626.75469 847.828352 4272.26975 4334.21148 3775.29613 2828.18606 514.333957
Pop9_2 861.226227 2615.72663 3317.0024 2087.26967 879.097744 3627.12749 848.570748 4261.50874 4325.08609 3781.4479 2830.39306 513.736162
Pop9_3 871.813376 2626.64284 3336.07419 2100.21056 880.434364 3630.59751 851.590409 4253.71509 4318.9002 3780.412 2826.32829 512.494669
Pop9_4 868.242387 2614.18495 3323.97402 2082.92978 876.626472 3619.58691 844.36827 4264.54706 4315.56496 3794.44955 2844.23644 511.109468
Pop9_5 866.066153 2615.39922 3316.96194 2092.68288 873.997527 3604.48356 843.381876 4265.5782 4326.067 3790.83352 2831.61114 511.321079
Pop9_6 857.530514 2608.4094 3311.0628 2080.22832 877.838979 3619.78558 844.203512 4268.35843 4342.33893 3800.91755 2843.27684 514.418171
Pop9_7 860.372331 2607.89635 3317.03824 2091.20617 877.096213 3606.78329 843.937737 4271.54007 4321.31241 3786.77658 2827.74893 513.515063
Pop9_8 864.45932 2618.97695 3328.10376 2092.24101 877.032027 3611.92328 846.468082 4254.42239 4313.91573 3798.49233 2834.22151 512.20419
Pop9_9 867.341485 2607.4104 3319.52909 2093.29649 881.277853 3621.32924 844.122456 4268.89403 4328.32496 3789.54288 2829.60046 513.847601
Pop9_10 858.324205 2612.30926 3318.37602 2084.17301 877.500326 3623.3153 846.840872 4282.73889 4335.8826 3782.25085 2832.28207 509.557311
Pop9_11 866.609996 2621.32465 3332.99108 2096.44889 878.987869 3623.27721 851.314658 4251.79738 4315.34471 3790.55282 2836.61462 511.860158
Pop9_12 866.800752 2613.2364 3328.114 2102.30036 877.665742 3619.80298 844.919802 4253.83456 4311.45184 3800.21804 2841.01509 512.887276
Pop9_13 866.649306 2622.73507 3328.30145 2091.45395 879.894176 3621.49146 846.78392 4256.50991 4315.20129 3796.61627 2840.781 513.066898
Pop9_14 864.090605 2616.18319 3328.85105 2094.20901 879.339592 3611.66938 846.842913 4259.49736 4330.34743 3784.11631 2826.33581 512.185633
Pop9_15 868.336228 2616.18428 3325.35618 2085.41946 879.557487 3616.28448 849.303743 4267.94477 4332.08782 3789.49101 2837.63197 510.93296
Pop9_16 864.490099 2619.61073 3317.01778 2091.43333 876.626416 3619.82303 845.167939 4263.88176 4331.4042 3799.60918 2837.26676 513.438843
Pop9_17 869.990328 2615.10022 3328.14042 2087.41506 879.736311 3623.20855 847.914261 4261.10075 4323.7179 3792.50864 2829.29798 512.182069
Pop9_18 863.308998 2615.81177 3322.74939 2086.94351 880.217246 3632.93717 849.90874 4268.81138 4329.93737 3782.31404 2829.63731 515.119594
Pop9_19 866.721831 2609.64372 3308.3439 2078.50117 879.43239 3613.49966 844.909142 4268.49089 4315.05566 3789.00948 2835.96055 511.407587
Pop9_20 864.065688 2613.7073 3324.91154 2087.11865 877.233303 3613.77695 844.255876 4269.04333 4332.62645 3794.57229 2835.87759 512.888859
Pop9_21 865.124811 2611.38763 3322.50376 2088.95294 878.689455 3618.31582 848.241144 4266.30617 4327.3625 3790.62666 2835.56814 511.736566
Pop9_22 863.917666 2616.52852 3323.27829 2096.44401 878.908154 3625.45697 846.941064 4271.27419 4323.83939 3792.88938 2829.58396 512.787673
Pop9_23 860.908182 2610.11214 3310.59592 2084.01662 879.988633 3625.52874 845.704572 4273.35863 4324.57238 3805.11864 2842.57945 511.257974
Pop9_24 868.421655 2622.26016 3330.54739 2104.70475 881.310106 3643.62866 848.700351 4262.37681 4319.09152 3785.35547 2830.38883 515.074883
Pop9_25 867.194613 2620.59031 3313.43533 2085.69159 877.672055 3618.18275 845.59207 4261.73296 4325.52891 3795.94845 2842.72954 511.327116
Pop9_26 864.823843 2620.16434 3328.18894 2097.45105 878.147869 3630.99048 850.100654 4264.77169 4306.65816 3797.68997 2842.09349 512.175805
Pop9_27 866.182894 2619.89575 3325.4193 2086.16523 880.365407 3620.87352 846.382034 4263.24225 4328.36752 3800.2347 2842.9069 514.105252
Pop9_28 865.216213 2624.46452 3339.23249 2095.90333 878.88214 3627.78851 848.845796 4257.28903 4336.91495 3783.52508 2830.75401 514.133432
Pop9_29 862.156648 2618.45771 3323.41464 2096.70092 880.887133 3625.68452 849.12321 4253.811 4327.11029 3786.22623 2832.08404 512.614748
Pop9_30 866.525719 2616.69859 3322.06616 2088.43585 875.367804 3621.06225 845.024758 4260.36122 4325.18289 3797.58558 2840.39224 510.404684
Pop9_31 864.643619 2615.14482 3319.98034 2090.72505 879.09912 3618.74712 842.246803 4271.88266 4339.74833 3778.37233 2825.56695 513.552428
Pop9_32 865.800122 2609.08684 3334.47535 2092.1055 880.350907 3624.85185 845.450227 4259.29978 4309.80296 3795.72764 2834.20038 511.85858
Pop9_33 869.103463 2617.40621 3325.04055 2088.13604 878.636161 3622.18247 847.078777 4266.15647 4339.20061 3792.67096 2839.8678 512.360201
Pop9_34 860.700122 2619.90744 3322.63632 2091.64996 879.853404 3615.50294 848.472945 4261.59164 4332.05522 3774.61789 2818.29943 513.989552
Pop9_35 868.751889 2621.35031 3320.65085 2089.1957 878.367895 3618.5605 846.59884 4278.16582 4337.84824 3778.05121 2828.52934 512.634556
Pop9_36 868.235063 2620.38953 3330.04911 2094.8829 879.608846 3611.10725 846.523151 4266.57921 4329.30955 3790.25768 2837.32563 511.006299
Pop9_37 867.441846 2615.51926 3331.25781 2090.04465 879.176079 3622.12349 847.493714 4279.30857 4348.11366 3777.71224 2819.032 510.997157
Pop9_38 864.63918 2608.62913 3319.98762 2094.03029 874.316281 3622.85271 842.163478 4263.17732 4328.61678 3803.36857 2835.20824 510.379006
Pop9_39 863.924344 2621.27565 3332.22422 2087.76349 879.890329 3617.81657 845.784762 4256.03791 4326.69713 3773.12501 2831.6722 512.147623
Pop9_40 863.385968 2623.20812 3326.60061 2087.89843 880.705034 3624.38597 848.559994 4272.86913 4339.84936 3782.88934 2825.30984 510.890404
Pop9_41 862.737783 2613.23035 3318.0797 2095.47813 880.020008 3623.89454 844.155061 4266.16311 4326.59675 3788.84742 2832.32359 513.422636
Pop9_42 860.59322 2606.64129 3315.83527 2077.77381 878.205334 3612.81652 845.972225 4279.62237 4337.31321 3797.41667 2830.3029 510.329999
Pop9_43 867.976966 2620.09818 3331.41259 2089.39039 879.131155 3617.2555 843.986239 4266.46934 4330.4763 3797.33408 2838.26894 513.838244
Pop9_44 863.013585 2614.25823 3324.64666 2096.76114 882.780589 3620.72597 845.859167 4274.18448 4337.44205 3784.81098 2834.79919 514.031115
Pop9_45 860.455807 2606.21739 3319.61519 2084.7574 879.818057 3617.39993 846.962091 4267.14069 4333.08981 3799.08006 2843.8669 510.577613
Pop9_46 862.948876 2610.10615 3312.51519 2092.23985 880.280742 3620.07218 845.956039 4277.02223 4340.97746 3783.7589 2836.25785 510.234821
Pop9_47 864.136578 2606.77312 3315.57176 2085.21749 879.414174 3622.04286 845.808155 4281.19504 4333.15082 3789.18267 2827.21542 513.090412
